@relation .//99.1x1.arff

@attribute ID string
@attribute tesis {0,1}
@attribute linkedin {0,1}
@attribute publication {0,1}
@attribute email {0,1}
@attribute world_nat {0,1}
@attribute latin_nat {0,1}
@attribute name_in_http {0,1}
@attribute cv {0,1}
@attribute degree {0,1}
@attribute prof {0,1}
@attribute bio {0,1}
@attribute accro {0,1}
@attribute city {0,1}
@attribute country {0,1}
@attribute org {0,1}
@attribute feature_count {0,1,2,3,4,5,6,7,8,9}
@attribute class {0,1,2}

@data
2295404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2295405,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2295406,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,0
2295407,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
2295412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295413,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2295414,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,0
2295416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2295417,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
2295418,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2295419,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0
2295420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295422,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0
2295423,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,4,0
2295425,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0
2295426,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0
2295437,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0
2295439,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295443,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295446,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0
2295449,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295450,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,4,0
2295453,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2295454,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2295456,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0
2295457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295459,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0
2295465,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0
2295468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2295469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2295470,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,0
2295471,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,4,0
2295472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295473,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295474,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2295475,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295476,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295477,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295482,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295483,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2295484,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0
2295485,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0
2295486,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295489,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295493,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0
2295497,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0
2295500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295503,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0
2295505,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295508,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0
2295509,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,4,0
2295510,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295514,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0
2295516,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2295518,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2295521,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2295523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295527,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0
2295529,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0
2295532,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2295535,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2295537,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295538,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0
2295541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295544,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2295545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295546,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
2295547,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295548,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0
2295549,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2295550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295552,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0
2295559,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2295560,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295565,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,0
2295567,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0
2295572,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295573,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0
2295576,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2295580,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295587,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2295588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295589,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295595,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,4,0
2295597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295601,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295602,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295607,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295608,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295609,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295610,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295612,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,5,0
2295613,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0
2295733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2295734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295735,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2295736,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0
2295741,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2295743,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,4,2
2295746,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0
2295748,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0
2295749,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2295750,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2295753,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2295754,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2295757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295758,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2295760,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2295763,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,4,0
2295766,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295768,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0
2295772,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295774,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0
2295776,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2295782,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,0
2295784,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2295786,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2295787,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295793,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2295796,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2295801,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295803,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295806,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
2295809,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0
2295818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295822,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2295824,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0
2295825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295827,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,0
2295830,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,4,0
2295832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295842,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2295844,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2295845,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2295846,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2295847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295858,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0
2295864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295865,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,0
2295878,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2295879,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295888,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2295890,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2295893,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,4,0
2295894,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2295899,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2295902,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,4,0
2295910,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0
2295914,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295916,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295922,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,4,0
2295925,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295931,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0
2295940,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295942,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,0
2295949,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0
2295964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295968,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0
2295975,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0
2295980,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0
2295982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2295988,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0
2295992,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0
2295993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2295995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296002,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0
2296006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2296008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2296011,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1
2296014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2296029,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2296032,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2296039,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,2
2296051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2296095,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0
2296128,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
2296150,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2296162,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2296181,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,4,0
2296183,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0
2296195,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0
2296196,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2296200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
2296213,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2296226,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0
2296230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2296254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2296276,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0
2296283,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,0
2296319,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2296321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296334,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,4,0
2296386,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0
2296394,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,4,2
2296395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2296396,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2296397,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2296400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2296403,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2
2296404,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2296406,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0
2296407,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0
2296409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296410,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0
2296418,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
2296421,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2296426,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2296427,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0
2296428,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2296431,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0
2296435,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0
2296436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296441,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0
2296447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296451,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,4,2
2296453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2296455,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0
2296456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2296457,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0
2296458,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0
2296459,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
2296460,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,0
2296461,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2296465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296472,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,0
2296478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296482,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0
2296486,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0
2296488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2296492,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,4,2
2296497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2296498,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0
2296506,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2296508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296524,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2296528,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0
2296533,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0
2296538,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0
2296543,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2296545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2296548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296552,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0
2296560,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0
2296564,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0
2296566,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0
2296567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296570,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0
2296571,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0
2296575,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,0
2296576,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0
2296577,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
2296581,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2296593,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,0
2296595,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,0
2296598,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0
2296605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2296607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296612,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,5,2
2296615,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2296630,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0
2296632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2296639,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0
2296649,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0
2296657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296658,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2296661,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2296663,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,0
2296666,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0
2296680,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0
2296682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2296683,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,4,0
2296687,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2296689,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,0
2296696,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0
2296699,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2296700,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2296701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296704,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2296708,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0
2296709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296710,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
2296712,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2296714,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,0
2296715,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2296716,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2296717,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2296718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296719,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2296723,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2296725,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2296726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2296731,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2296734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2296735,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0
2296740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296759,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0
2296762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296774,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,0
2296778,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0
2296788,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2296793,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0
2296794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2296800,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0
2296809,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2296821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2296840,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2296842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2296843,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0
2296845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2296848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296850,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
2296858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2296860,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,4,0
2296862,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2296869,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2296872,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,0
2296879,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0
2296883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296884,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0
2296887,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0
2296888,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0
2296893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2296898,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,2
2296904,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,0
2296908,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,0
2296914,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2296919,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2296921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2296924,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0
2296926,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,2
2296927,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,0
2296929,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2296932,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,0
2296934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2296936,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,4,0
2296939,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0
2296941,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0
2296947,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0
2296962,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0
2296968,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0
2296969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2296970,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0
2296972,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2296976,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,0
2296983,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2296988,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2296989,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0
2296991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2296996,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,0
2297004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0
