@relation .//99.1x1.arff-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1

@attribute ID string
@attribute tesis {0,1}
@attribute linkedin {0,1}
@attribute publication {0,1}
@attribute email {0,1}
@attribute world_nat {0,1}
@attribute latin_nat {0,1}
@attribute name_in_http {0,1}
@attribute cv {0,1}
@attribute degree {0,1}
@attribute prof {0,1}
@attribute bio {0,1}
@attribute accro {0,1}
@attribute city {0,1}
@attribute country {0,1}
@attribute org {0,1}
@attribute feature_count {0,1,2,3,4,5,6,7,8,9}
@attribute class {0,1,2}

@data
2367445,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2287771,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2278101,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0
2330300,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0
2343612,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3,0
2294687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2270532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2451952,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2377374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2346083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2369202,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2443805,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,5,0
2446542,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2468420,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0
2486609,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0
2369606,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,4,0
2410768,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,5,0
2348058,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2470222,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,5,0
2290996,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,4,0
2295205,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2354030,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0
2372313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461156,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,0
2464351,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0
2442053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2287940,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0
2294551,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2412579,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2332639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2384705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2298909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2392091,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2323250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2327663,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2335895,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3,0
2279984,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,0
2372840,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,0
2335733,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0
2348167,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2395146,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0
2338702,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0
2376697,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
